Image,Avg_N_Score,Image1_Age,Emotion_Similarity,label
9529_CHARLIERUGGLES_82_m.jpg,0.62,82,0.13,1
2486_ClaudeRich_72_m.jpg,0.47,72,0.23,1
9171_PeterSellers_42_m.jpg,0.55,42,0.36,1
1383_OdysseasElytis_58_m.jpg,0.43,58,0.13,1
5682_RobertDeNiro_34_m.jpg,0.54,34,0.31,1
12372_MyrnaLoy_26_f.jpg,0.38,26,0.55,0
13872_AnneBancroft_73_f.jpg,0.54,73,0.53,1
7987_GiulianoGemma_34_m.jpg,0.57,34,0.07,1
10449_BetteMidler_55_f.jpg,0.51,55,0.75,1
12494_AnneBaxter_22_f.jpg,0.49,22,0.4,1
10841_RaquelWelch_49_f.jpg,0.48,49,0.26,1
472_JWMarriott_73_m.jpg,0.38,73,0,0
7967_GilbertRoland_64_m.jpg,0.41,64,0.43,1
273_PabloPicasso_81_m.jpg,0.42,81,0.31,1
11360_VirnaLisi_58_f.jpg,0.67,58,0.47,1
1746_TimCurry_55_m.jpg,0.39,55,0.28,0
14092_RomySchneider_25_f.jpg,0.46,25,0.46,1
12321_MelindaDillion_57_f.jpg,0.53,57,0.2,1
3377_JeffDaniels_53_m.jpg,0.4,53,0.12,0
10718_MaggieSmith_35_f.jpg,0.49,35,0.12,1
14992_AnnJillian_43_f.jpg,0.47,43,0.48,1
13866_AnneBancroft_68_f.jpg,0.59,68,0.53,1
6100_CaryGrant_27_m.jpg,0.5,27,0.38,1
6611_LouCostello_44_m.jpg,0.32,44,0,0
15596_KateOMara_39_f.jpg,0.39,39,0.46,0
9166_PeterSellers_35_m.jpg,0.38,35,0.18,0
9643_BoDerek_21_f.jpg,0.56,21,0.33,1
1614_AlCorley_52_m.jpg,0.33,52,0.48,0
442_JohnDRockefeller_31_m.jpg,0.48,31,0.19,1
16249_NelsonMandela_82_m.jpg,0.43,82,0.21,1
4811_PierceBrosnan_54_m.jpg,0.4,54,0.39,0
13558_IreneDunne_33_f.jpg,0.44,33,0.28,1
2066_JonVoight_52_m.jpg,0.51,52,0.18,1
4396_RobertDuvall_73_m.jpg,0.54,73,0.23,1
12223_IsabelleAdjani_20_f.jpg,0.48,20,0.42,1
14407_MaryPickford_58_f.jpg,0.53,58,0.36,1
7776_AlbertoSordi_67_m.jpg,0.48,67,0.07,1
14174_EstherWilliams_36_f.jpg,0.4,36,0.88,0
7601_SylvesterStallone_50_m.jpg,0.5,50,0.5,1
10785_OrnellaMuti_51_f.jpg,0.53,51,0.34,1
13409_DanielleDarrieux_21_f.jpg,0.5,21,0.41,1
11610_MargeChampion_57_f.jpg,0.66,57,0.82,1
12639_HedyLamarr_60_f.jpg,0.51,60,0.32,1
9713_DorisDay_27_f.jpg,0.44,27,0.79,1
7587_SylvesterStallone_28_m.jpg,0.68,28,0.5,1
775_AdolfHitlerr_53_m.jpg,0.38,53,0.15,0
8501_AlejandroRey_44_m.jpg,0.42,44,0.22,1
9445_EdwardGRobinson_56_m.jpg,0.42,56,0.43,1
9555_RicardoMontalbаn_65_m.jpg,0.42,65,0,1
900_AndreasPapantreou_55_m.jpg,0.37,55,0.21,0
1935_EdwardFox_71_m.jpg,0.54,71,0.28,1
2156_MelGibson_45_m.jpg,0.51,45,0.12,1
6153_DanaAndrews_60_m.jpg,0.4,60,0.39,0
7677_UgoTognazzi_37_m.jpg,0.66,37,0.39,1
4275_KevinCostner_47_m.jpg,0.37,47,0.19,0
11218_PiaLindstrom_22_f.jpg,0.61,22,0.8,1
7543_RobertMorley_70_m.jpg,0.43,70,0.15,1
9969_ElkeSommer_60_f.jpg,0.69,60,0.56,1
7502_RichardBoone_36_m.jpg,0.47,36,0,1
5212_ClintEastwood_70_m.jpg,0.43,70,0.08,1
15342_ErinGray_33_f.jpg,0.49,33,0.69,1
10378_AnnMargret_31_f.jpg,0.51,31,0.48,1
13527_HelenHayes_30_f.jpg,0.51,30,0.28,1
15555_JulieHagerty_28_f.jpg,0.41,28,0.12,1
11915_BeaArthur_82_f.jpg,0.44,82,0.41,1
5007_WarrenBeatty_53_m.jpg,0.56,53,0.32,1
5650_PeterOToole_41_m.jpg,0.55,41,0.5,1
11362_VirnaLisi_62_f.jpg,0.55,62,0.22,1
1486_CarlMarx_62_m.jpg,0.33,62,0.17,0
9719_DorisDay_33_f.jpg,0.49,33,0.79,1
10568_KathrynHays_38_f.jpg,0.57,38,0.11,1
11744_SusanSarandon_51_f.jpg,0.65,51,0.43,1
3339_JeffBridges_52_m.jpg,0.46,52,0.17,1
7391_LyleTalbot_60_m.jpg,0.47,60,0.25,1
1917_EdwardFox_44_m.jpg,0.51,44,0.28,1
12633_HedyLamarr_78_f.jpg,0.54,78,0.32,1
12313_MelindaDillion_44_f.jpg,0.57,44,0.16,1
13657_JuneAllyson_86_f.jpg,0.58,86,0.76,1
9434_EdwardGRobinson_45_m.jpg,0.55,45,0.19,1
12914_BarbraStreisand_33_f.jpg,0.45,33,0.45,1
2236_RayLiotta_45_m.jpg,0.37,45,0.21,0
9099_LawrenceTierney_76_m.jpg,0.57,76,0.24,1
14391_MaryPickford_25_f.jpg,0.42,25,0.36,1
12429_AngieDickinson_63_f.jpg,0.73,63,0.68,1
10144_JoanCusack_31_f.jpg,0.6,31,0.14,1
7345_LouisJourdan_35_m.jpg,0.44,35,0.09,1
4792_PierceBrosnan_36_m.jpg,0.54,36,0.06,1
4999_WarrenBeatty_30_m.jpg,0.6,30,0.12,1
6902_YvesMontand_61_m.jpg,0.4,61,0.39,0
15722_MargaretNolan_68_f.jpg,0.61,68,0.04,1
13459_GingerRogers_23_f.jpg,0.57,23,0.13,1
15938_VeronicaLake_47_f.jpg,0.46,47,0,1
6689_PeterGraves_60_m.jpg,0.7,60,0.17,1
11297_SophiaLoren_76_f.jpg,0.49,76,0.52,1
15228_DebraPaget_27_f.jpg,0.41,27,0.44,1
7075_FessParker_51_m.jpg,0.37,51,0.11,0
1510_YannisRitsos_58_m.jpg,0.55,58,0.38,1
4787_PierceBrosnan_31_m.jpg,0.42,31,0.19,1
8165_PatrickSwayze_28_m.jpg,0.4,28,0.1,0
10743_MerylStreep_53_f.jpg,0.33,53,0.58,0
518_AlKapone_32_m.jpg,0.51,32,0.3,1
13425_DanielleDarrieux_48_f.jpg,0.62,48,0.41,1
8613_FrankSinatra_62_m.jpg,0.49,62,0,1
1780_TomHanks_45_m.jpg,0.38,45,0.31,0
11680_MireilleDarc_55_f.jpg,0.49,55,0.32,1
13248_ShirleyMacLaine_28_f.jpg,0.5,28,0.3,1
6474_JohnnyCash_20_m.jpg,0.57,20,0.55,1
8864_CharltonHeaston_50_m.jpg,0.46,50,0.48,1
320_MichaelBloomberg_70_m.jpg,0.5,70,0.61,1
10470_BetteMidler_53_f.jpg,0.38,53,0.75,0
2249_RayLiotta_58_m.jpg,0.45,58,0.21,1
6795_RoyScheider_33_m.jpg,0.4,33,0.21,0
14535_AudreyHepburn_62_f.jpg,0.44,62,0.44,1
3391_JohnLithgow_49_m.jpg,0.41,49,0.16,1
12819_MaryTylerMoore_34_f.jpg,0.5,34,0.03,1
3231_GeneHackman_40_m.jpg,0.47,40,0.12,1
9625_AlexandrakisAlekos_73_m.jpg,0.66,73,0.25,1
12427_AngieDickinson_59_f.jpg,0.46,59,0.14,1
14545_AudreyHepburn_26_f.jpg,0.38,26,0.29,0
3277_IanMcKellen_64_m.jpg,0.6,64,0,1
202_ElvisPresley_14_m.jpg,0.48,14,0,1
10923_Arletty_59_f.jpg,0.43,59,0.19,1
2488_ClaudeRich_74_m.jpg,0.49,74,0.23,1
2372_AlainDelon_28_m.jpg,0.42,28,0.32,1
210_ElvisPresley_24_m.jpg,0.39,24,0.43,0
6656_OrsonWelles_32_m.jpg,0.44,32,0.41,1
8260_ReginaldOwen_73_m.jpg,0.54,73,0.33,1
7763_AlbertoSordi_43_m.jpg,0.46,43,0.29,1
1629_AlPacino_35_m.jpg,0.39,35,0.23,0
7300_LeifErickson_64_m.jpg,0.59,64,0.13,1
10502_FayeDunaway_26_f.jpg,0.55,26,0.11,1
482_JWMarriott_70_m.jpg,0.43,70,0.2,1
10592_KimBasinger_36_f.jpg,0.47,36,0.06,1
2592_GeneWilder_62_m.jpg,0.36,62,0,0
8835_ArnoldSchwarzenegger_44_m.jpg,0.55,44,0.07,1
8393_SpencerTracy_63_m.jpg,0.38,63,0.23,0
7666_TonyCurtis_46_m.jpg,0.4,46,0.28,0
14522_AudreyHepburn_28_f.jpg,0.39,28,0.44,0
4005_BurtReynolds_78_m.jpg,0.52,78,0.23,1
13224_RoyScheider_49_f.jpg,0.41,49,0.36,1
10551_JoanCollins_69_f.jpg,0.37,69,0.39,0
10034_HelenHunt_19_f.jpg,0.38,19,0.73,0
9960_ElkeSommer_42_f.jpg,0.51,42,0.56,1
10801_PeggyLipton_27_f.jpg,0.5,27,0.29,1
12731_JanetLeigh_77_f.jpg,0.47,77,0.33,1
7128_JeanPaulBelmondo_28_m.jpg,0.51,28,0.41,1
3247_GeneHackman_77_m.jpg,0.56,77,0,1
8544_CharlieChaplin_50_m.jpg,0.58,50,0.05,1
15341_ErinGray_32_f.jpg,0.42,32,0.69,1
1143_HeinrichHertz_36_m.jpg,0.3,36,0,0
15952_MartinLutherKing_34_m.jpg,0.53,34,0.38,1
6212_DickieMoore_21_m.jpg,0.51,21,0.38,1
5302_JackLemon_28_m.jpg,0.47,28,0.69,1
5328_JeanGabin_54_m.jpg,0.3,54,0,0
16333_Dee_82_f.jpg,0.67,82,0.33,1
7232_JosephCotten_59_m.jpg,0.55,59,0.19,1
2090_JonVoight_75_m.jpg,0.53,75,0.11,1
9778_TomJones_64_f.jpg,0.47,64,0.1,1
10099_JaneBirkin_60_f.jpg,0.69,60,0.24,1
6038_RafVallone_46_m.jpg,0.45,46,0.37,1
13865_AnneBancroft_41_f.jpg,0.53,41,0.28,1
6275_ErrolFlynn_32_m.jpg,0.43,32,0.39,1
802_akistsoxatzopoulos_60_m.jpg,0.46,60,0.14,1
6404_JamesCoburn_38_m.jpg,0.45,38,0.35,1
9015_HumphreyBogard_47_m.jpg,0.41,47,0.26,1
4598_GordonThomson_60_m.jpg,0.48,60,0,1
9959_ElkeSommer_41_f.jpg,0.5,41,0.56,1
11261_ShirleyJones_51_f.jpg,0.37,51,0.88,0
15123_CatherineSchell_36_f.jpg,0.55,36,0.17,1
11260_ShirleyJones_49_f.jpg,0.4,49,0.88,0
4602_GordonThomson_64_m.jpg,0.7,64,0.11,1
7993_GiulianoGemma_41_m.jpg,0.56,41,0.25,1
6701_PeterGraves_51_m.jpg,0.47,51,0.28,1
6864_ThomasTerry_57_m.jpg,0.41,57,0.41,1
1319_AlbertCamus_38_m.jpg,0.37,38,0.22,0
7616_TellySavalas_43_m.jpg,0.58,43,0.48,1
8679_JohnCassavetes_47_m.jpg,0.59,47,0.54,1
10716_MaggieSmith_76_f.jpg,0.59,76,0.21,1
12610_FrancesDee_70_f.jpg,0.62,70,0.12,1
12674_JamieLeeCurtis_25_f.jpg,0.65,25,0.17,1
1062_EnricoFermi_38_m.jpg,0.33,38,0.42,0
9248_VittorioGassman_44_m.jpg,0.46,44,0.56,1
5692_RoyRogers_28_m.jpg,0.36,28,0.2,0
13824_VanessaRedgrave_61_f.jpg,0.55,61,0.15,1
14056_JudyGarland_42_f.jpg,0.58,42,0.12,1
4686_JohnTravolta_45_m.jpg,0.44,45,0.28,1
1029_ClerkMaxwell_37_m.jpg,0.38,37,0,0
12133_FrancescaAnnis_22_f.jpg,0.51,22,0.35,1
15860_StВphaneAudran_31_f.jpg,0.42,31,0,1
7364_LouisJourdan_77_m.jpg,0.55,77,0.22,1
12699_JamieLeeCurtis_43_f.jpg,0.47,43,0.52,1
6698_PeterGraves_82_m.jpg,0.53,82,0.12,1
4522_DustinHoffman_43_m.jpg,0.43,43,0,1
5794_BenGazzara_74_m.jpg,0.38,74,0.44,0
9840_JudyDavis_58_f.jpg,0.53,58,0.08,1
14611_YvonneDeCarlo_40_f.jpg,0.46,40,0.43,1
16142_SamuelJacksonn_67_m.jpg,0.58,67,0.18,1
16013_BillCosby_30_m.jpg,0.47,30,0.52,1
7449_NewmanPaul_80_m.jpg,0.46,80,0.42,1
9749_DorisDay_22_f.jpg,0.57,22,0.79,1
12066_ElsaMartinelli_35_f.jpg,0.51,35,0.3,1
6592_LexBarker_47_m.jpg,0.41,47,0.04,1
9345_GeorgesMarchal_46_m.jpg,0.45,46,0.32,1
2149_MelGibson_39_m.jpg,0.37,39,0.22,0
11230_PiaLindstrom_55_f.jpg,0.35,55,0.8,0
13831_VanessaRedgrave_67_f.jpg,0.46,67,0.38,1
10770_OrnellaMuti_34_f.jpg,0.49,34,0.05,1
15509_JeanetteMacDonald_52_f.jpg,0.56,52,0.6,1
11657_MireilleDarc_27_f.jpg,0.54,27,0.39,1
960_Gaddafi_60_m.jpg,0.54,60,0.1,1
1490_GabrielGarciaMarquez_28_m.jpg,0.47,28,0.19,1
1169_AlbertSchweitzer_80_m.jpg,0.52,80,0.43,1
14861_BernadetteLafont_22_f.jpg,0.8,22,0.15,1
11865_BarbaraBouchet_52_f.jpg,0.44,52,0.4,1
9759_TomJones_29_f.jpg,0.45,29,0.35,1
3543_MartinSheen_63_m.jpg,0.39,63,0.13,0
2569_GaryOldman_53_m.jpg,0.39,53,0.29,0
1093_NielsBohr_39_m.jpg,0.38,39,0.55,0
1631_AlPacino_39_m.jpg,0.54,39,0.15,1
15589_KateOMara_33_f.jpg,0.42,33,0.29,1
6296_ErrolFlynn_37_m.jpg,0.36,37,0.39,0
2841_RonPerlman_64_m.jpg,0.34,64,0.24,0
4564_Fernandel_46_m.jpg,0.53,46,0.16,1
4309_MichaelPalin_30_m.jpg,0.51,30,0.38,1
2918_ScottGlenn_38_m.jpg,0.49,38,0.23,1
3323_JeffBridges_23_m.jpg,0.59,23,0.17,1
3606_MikeConnors_44_m.jpg,0.46,44,0.16,1
12749_JenniferAniston_35_f.jpg,0.54,35,0.26,1
9255_VittorioGassman_55_m.jpg,0.47,55,0,1
11091_JodieFoster_21_f.jpg,0.43,21,0.5,1
13964_DeborahKerr_27_f.jpg,0.41,27,0.57,1
839_HarrySTruman_66_m.jpg,0.47,66,0.27,1
644_mitsotakis_93_m.jpg,0.45,93,0.38,1
14589_JenniferJones_55_f.jpg,0.52,55,0.48,1
11908_BeaArthur_67_f.jpg,0.45,67,0.41,1
14774_ShelleyWinters_55_f.jpg,0.41,55,0.55,1
5991_JohnHuston_35_m.jpg,0.61,35,0.38,1
5473_MartinScorsese_39_m.jpg,0.53,39,0.03,1
12813_MaryTylerMoore_29_f.jpg,0.44,29,0.78,1
14128_SusannahYork_48_f.jpg,0.38,48,0.23,0
11028_EmmaThompson_32_f.jpg,0.4,32,0.05,0
10010_GoldieHawn_35_f.jpg,0.42,35,0.04,1
10821_PeggyLipton_62_f.jpg,0.57,62,0.65,1
12175_GlendaJackson_54_f.jpg,0.47,54,0.33,1
1887_AlanYoung_46_m.jpg,0.38,46,0.65,0
5974_JeanMarais_57_m.jpg,0.5,57,0.21,1
7373_LyleTalbot_32_m.jpg,0.44,32,0.25,1
13739_PatriciaNeal_59_f.jpg,0.54,59,0.65,1
16150_SidneyPoitier_27_m.jpg,0.45,27,0.25,1
15076_BettyGarrett_82_f.jpg,0.41,82,0.05,1
16443_Tyson_88_f.jpg,0.55,88,0.2,1
15733_MaryTamm_25_f.jpg,0.41,25,0.42,1
10262_LivUllmann_58_f.jpg,0.5,58,0.3,1
9241_VittorioGassman_36_m.jpg,0.47,36,0.56,1
8672_JohnCassavetes_40_m.jpg,0.51,40,0,1
8548_CharlieChaplin_12_m.jpg,0.56,12,0.2,1
11634_MaureenOHara_36_f.jpg,0.69,36,0.52,1
12202_ImeldaStaunton_43_f.jpg,0.43,43,0.46,1
10345_AnitaEkberg_30_f.jpg,0.54,30,0.44,1
13670_LilliPalmer_35_f.jpg,0.38,35,0.43,0
539_angelamerkel_50_f.jpg,0.35,50,0.22,0
10968_DonnaDouglas_20_f.jpg,0.48,20,0.04,1
885_AndreasPapantreou_40_m.jpg,0.49,40,0.29,1
6106_CaryGrant_45_m.jpg,0.44,45,0.38,1
5588_PeterFalk_30_m.jpg,0.52,30,0.32,1
9579_MarcelloMastroianni_38_m.jpg,0.46,38,0.07,1
278_PabloPicasso_81_m.jpg,0.43,81,0.31,1
5993_JohnHuston_40_m.jpg,0.47,40,0.38,1
11498_JulieAndrews_78_f.jpg,0.46,78,0.55,1
11093_JodieFoster_26_f.jpg,0.42,26,0.32,1
6055_RafVallone_77_m.jpg,0.43,77,0.31,1
2927_ScottGlenn_46_m.jpg,0.46,46,0.03,1
10670_LuiseRainer_22_f.jpg,0.48,22,0.22,1
6154_DanaAndrews_61_m.jpg,0.43,61,0.32,1
16146_SidneyPoitier_31_m.jpg,0.54,31,0.03,1
7992_GiulianoGemma_39_m.jpg,0.53,39,0.33,1
2464_ClaudeRich_39_m.jpg,0.5,39,0.23,1
15995_MuhammadAli_33_m.jpg,0.52,33,0.3,1
13318_AvaGardner_36_f.jpg,0.45,36,0.52,1
12040_DebbieReynolds_54_f.jpg,0.4,54,0.6,0
6305_FernandoRey_42_m.jpg,0.42,42,0.38,1
2884_SamElliott_42_m.jpg,0.47,42,0.31,1
2057_JonVoight_38_m.jpg,0.57,38,0.3,1
3373_JeffDaniels_49_m.jpg,0.37,49,0.12,0
12826_MaryTylerMoore_40_f.jpg,0.5,40,0.78,1
5357_JohnDerek_48_m.jpg,0.6,48,0.15,1
3298_JackColeman_30_m.jpg,0.39,30,0.48,0
1416_ErnestHemingway_17_m.jpg,0.58,17,0.27,1
6981_CharlesBoyer_69_m.jpg,0.43,69,0.18,1
510_AlKapone_28_m.jpg,0.42,28,0.3,1
10047_HelenHunt_34_f.jpg,0.43,34,0,1
8536_CharlieChaplin_28_m.jpg,0.53,28,0.2,1
13427_DanielleDarrieux_50_f.jpg,0.57,50,0.33,1
2182_NickNolte_32_m.jpg,0.51,32,0.15,1
7516_RichardBoone_49_m.jpg,0.52,49,0.41,1
13264_ShirleyMacLaine_42_f.jpg,0.43,42,0.48,1
4254_JeffreyJones_54_m.jpg,0.4,54,0.06,0
5649_PeterOToole_68_m.jpg,0.53,68,0.05,1
11385_ZsaZsaGabor_72_f.jpg,0.37,72,0.49,0
5158_BobHope_49_m.jpg,0.36,49,0.03,0
6360_JamesArness_64_m.jpg,0.41,64,0.13,1
11527_JulieChristie_70_f.jpg,0.45,70,0,1
6908_YvesMontand_67_m.jpg,0.43,67,0.24,1
5573_PatrickStewart_62_m.jpg,0.34,62,0.29,0
6021_JohnHuston_79_m.jpg,0.45,79,0.24,1
12641_IsabelleHuppert_20_f.jpg,0.51,20,0.23,1
13702_NormaShearer_28_f.jpg,0.37,28,0.38,0
3029_AlanRickman_63_m.jpg,0.39,63,0.21,0
9836_JudyDavis_48_f.jpg,0.46,48,0.31,1
15973_MuhammadAli_18_m.jpg,0.54,18,0.15,1
7568_RobertRyan_40_m.jpg,0.38,40,0.26,0
5601_PeterFalk_47_m.jpg,0.49,47,0.07,1
10846_RaquelWelch_62_f.jpg,0.38,62,0.56,0
8272_RichardChamberlain_33_m.jpg,0.48,33,0.03,1
325_LarryEllison_49_m.jpg,0.62,49,0.21,1
15344_ErinGray_35_f.jpg,0.37,35,0.69,0
6087_WilliamShatner_76_m.jpg,0.46,76,0.23,1
5805_ClarkGable_35_m.jpg,0.44,35,0.36,1
8445_WalterPidgeon_51_m.jpg,0.56,51,0.14,1
10393_AnnMargret_54_f.jpg,0.48,54,0.39,1
2888_SamElliott_46_m.jpg,0.43,46,0.31,1
7019_ChristopherWalken_62_m.jpg,0.37,62,0.35,0
13528_HelenHayes_17_f.jpg,0.73,17,0.1,1
15685_KathrynGrayson_47_f.jpg,0.48,47,0.53,1
3923_TommySands_23_m.jpg,0.48,23,0.09,1
8660_JohnCassavetes_28_m.jpg,0.55,28,0.11,1
15120_CatherineSchell_33_f.jpg,0.45,33,0.03,1
2315_SamNeill_57_m.jpg,0.4,57,0.15,0
14819_SimoneSignoret_48_f.jpg,0.5,48,0.59,1
8930_ErnestBorgnine_65_m.jpg,0.44,65,0.22,1
14959_AmandaBlake_34_f.jpg,0.44,34,0.32,1
12556_AlikiBoug_29_f.jpg,0.58,29,0.39,1
15553_JulieHagerty_26_f.jpg,0.51,26,0.12,1
16022_MorganFreeman_77_m.jpg,0.47,77,0.35,1
2893_SamElliott_51_m.jpg,0.44,51,0.31,1
8982_FredMacMurray_78_m.jpg,0.35,78,0.42,0
6702_PeterGraves_52_m.jpg,0.47,52,0.12,1
1469_RabindranathTagore_22_m.jpg,0.48,22,0.46,1
9323_GeorgeMontgomery_45_m.jpg,0.6,45,0.43,1
15984_MuhammadAli_23_m.jpg,0.55,23,0.15,1
15124_CatherineSchell_37_f.jpg,0.5,37,0.66,1
8828_ArnoldSchwarzenegger_37_m.jpg,0.47,37,0.1,1
14390_MaryPickford_22_f.jpg,0.44,22,0.3,1
2980_tomselleck_65_m.jpg,0.3,65,0.32,0
1316_AlbertCamus_37_m.jpg,0.38,37,0.48,0
1766_TomHanks_32_m.jpg,0.4,32,0.14,0
13671_LilliPalmer_36_f.jpg,0.4,36,0.17,0
14368_LorettaYoung_31_f.jpg,0.44,31,0.12,1
13857_AnneBancroft_24_f.jpg,0.53,24,0.53,1
15922_VeronicaLake_21_f.jpg,0.44,21,0.27,1
5788_BenGazzara_64_m.jpg,0.42,64,0.44,1
7970_GilbertRoland_72_m.jpg,0.52,72,0.19,1
15168_ConnieBooth_56_f.jpg,0.74,56,0.09,1
13198_MichellePfeiffer_54_f.jpg,0.43,54,0.5,1
16433_Turner_69_f.jpg,0.53,69,0.47,1
3371_JeffDaniels_47_m.jpg,0.41,47,0.09,1
12519_AnneBaxter_29_f.jpg,0.5,29,0.07,1
7012_ChristopherWalken_50_m.jpg,0.44,50,0.2,1
14895_BernadetteLafont_74_f.jpg,0.73,74,0.21,1
9504_CHARLIERUGGLES_45_m.jpg,0.55,45,0.43,1
6130_DanaAndrews_15_m.jpg,0.58,15,0.39,1
908_AndreasPapantreou_68_m.jpg,0.42,68,0.17,1
1388_OdysseasElytis_52_m.jpg,0.54,52,0.13,1
3545_MartinSheen_66_m.jpg,0.42,66,0.31,1
15197_CydCharisse_65_f.jpg,0.59,65,0.57,1
14324_JoanFontaine_26_f.jpg,0.39,26,0.42,0
15935_VeronicaLake_34_f.jpg,0.49,34,0.27,1
2946_ScottGlenn_67_m.jpg,0.46,67,0.23,1
4566_Fernandel_48_m.jpg,0.51,48,0.26,1
8255_ReginaldOwen_61_m.jpg,0.57,61,0.33,1
5710_RoyRogers_49_m.jpg,0.42,49,0.6,1
11471_JulieAndrews_65_f.jpg,0.48,65,0.55,1
6434_JoanLorring_25_m.jpg,0.56,25,0.52,1
15456_JanetEllis_59_f.jpg,0.55,59,0.06,1
1514_YannisRitsos_29_m.jpg,0.48,29,0.38,1
6294_ErrolFlynn_32_m.jpg,0.4,32,0.32,0
13349_BetteDavis_31_f.jpg,0.41,31,0.39,1
234_TheodorakisMikis_20_m.jpg,0.65,20,0.21,1
1121_FaradayMichael_47_m.jpg,0.42,47,0.62,1
1015_StephenHawking_40_m.jpg,0.53,40,0.17,1
12036_DebbieReynolds_42_f.jpg,0.52,42,0.6,1
3087_BruceWillis_47_m.jpg,0.51,47,0.26,1
16081_DannyGlover_68_m.jpg,0.42,68,0.48,1
3636_OmarSharif_18_m.jpg,0.54,18,0.25,1
13809_VanessaRedgrave_40_f.jpg,0.5,40,0.38,1
15296_EdwigeFenech_22_f.jpg,0.6,22,0.43,1
3734_RogerAllam_49_m.jpg,0.43,49,0.07,1
9479_MaximilianShell_47_m.jpg,0.48,47,0.12,1
12139_FrancescaAnnis_30_f.jpg,0.45,30,0.1,1
9631_AlexandrakisAlekos_34_m.jpg,0.52,34,0.25,1
4314_MichaelPalin_35_m.jpg,0.51,35,0.22,1
11034_EmmaThompson_38_f.jpg,0.4,38,0.37,0
3932_TommySands_60_m.jpg,0.71,60,0.55,1
1597_AlCorley_26_m.jpg,0.7,26,0.12,1
4100_DickVanDyke_46_m.jpg,0.49,46,0.06,1
16466_Tyson_65_f.jpg,0.54,65,0.47,1
4327_MichaelPalin_54_m.jpg,0.43,54,0.38,1
12513_AnneBaxter_49_f.jpg,0.57,49,0.4,1
945_Gaddafi_45_m.jpg,0.49,45,0.1,1
6610_LouCostello_43_m.jpg,0.32,43,0.14,0
9537_RicardoMontalbаn_30_m.jpg,0.55,30,0,1
2444_ChevyChase_66_m.jpg,0.37,66,0.03,0
8423_VictorMature_48_m.jpg,0.47,48,0.19,1
8807_AnthonyPerkins_51_m.jpg,0.43,51,0.08,1
5110_ArmandAssante_23_m.jpg,0.41,23,0.24,1
16400_Ross_33_f.jpg,0.51,33,0.11,1
4952_StevenBerkoff_64_m.jpg,0.37,64,0.09,0
11151_LizaMinelli_24_f.jpg,0.46,24,0.1,1
2193_NickNolte_44_m.jpg,0.47,44,0.36,1
14817_SimoneSignoret_30_f.jpg,0.46,30,0.59,1
2179_Mparkoulis_72_m.jpg,0.44,72,0,1
6213_DickieMoore_22_m.jpg,0.54,22,0.38,1
13602_JeanPeters_47_f.jpg,0.41,47,0.45,1
7080_FessParker_74_m.jpg,0.4,74,0.11,0
13933_BettyGrable_37_f.jpg,0.53,37,0.6,1
8482_WilliamHolden_53_m.jpg,0.59,53,0.14,1
5128_ArmandAssante_41_m.jpg,0.45,41,0.18,1
940_FranklinDRoosevelt_58_m.jpg,0.48,58,0.37,1
11546_LaurenBacall_40_f.jpg,0.51,40,0.17,1
13020_GeraldineChaplin_26_f.jpg,0.46,26,0.04,1
8241_ReginaldOwen_44_m.jpg,0.5,44,0.19,1
1640_AlPacino_70_m.jpg,0.49,70,0.15,1
13257_ShirleyMacLaine_56_f.jpg,0.44,56,0.04,1
11497_JulieAndrews_77_f.jpg,0.67,77,0.14,1
9415_Thanasisveggos_27_m.jpg,0.42,27,0.38,1
14961_AmandaBlake_37_f.jpg,0.51,37,0.32,1
19_MariaCallas_30_f.jpg,0.41,30,0.17,1
12533_AlikiBoug_36_f.jpg,0.49,36,0.39,1
9151_MichaelSarrazin_64_m.jpg,0.47,64,0.42,1
8418_VictorMature_40_m.jpg,0.58,40,0,1
14153_VivienLeigh_47_f.jpg,0.42,47,0.64,1
9185_PeterSellers_42_m.jpg,0.55,42,0.36,1
16116_SamuelJacksonn_47_m.jpg,0.44,47,0.21,1
13272_AmandaRedman_27_f.jpg,0.48,27,0.27,1
15944_MartinLutherKing_35_m.jpg,0.59,35,0.1,1
203_ElvisPresley_15_m.jpg,0.44,15,0.43,1
16348_Dee_84_f.jpg,0.58,84,0.14,1
5321_JackLemon_39_m.jpg,0.49,39,0.69,1
594_QueenElizabet_79_f.jpg,0.46,79,0.13,1
12814_MaryTylerMoore_30_f.jpg,0.54,30,0.78,1
6713_RexHarrison_31_m.jpg,0.47,31,0.06,1
8467_WilliamHolden_27_m.jpg,0.55,27,0.28,1
9997_GlennClose_58_f.jpg,0.31,58,0.52,0
512_AlKapone_32_m.jpg,0.39,32,0.3,0
15472_JeanetteMacDonald_32_f.jpg,0.45,32,0.6,1
8634_FrankSinatra_51_m.jpg,0.4,51,0.27,0
2171_Mparkoulis_35_m.jpg,0.55,35,0.43,1
1772_TomHanks_38_m.jpg,0.38,38,0.14,0
7468_PeterMarkRichman_32_m.jpg,0.41,32,0.33,1
3355_JeffDaniels_34_m.jpg,0.44,34,0.52,1
12068_ElsaMartinelli_38_f.jpg,0.51,38,0.43,1
6788_RowanAtkinson_56_m.jpg,0.35,56,0.15,0
6152_DanaAndrews_59_m.jpg,0.43,59,0.08,1
6332_JamesArness_25_m.jpg,0.51,25,0.34,1
