Image,MS,Adj_MS,Emotion_Similarity,label,Transformed_Log_Combined_Score
11239_PiaLindstrom_70_f.jpg,0.65,0.59,0.8,1,0.93
14656_BarbaraStanwyck_59_f.jpg,0.53,0.45,0.18,1,0.35
11335_VirnaLisi_28_f.jpg,0.47,0.36,0.47,0,0.59
9779_TomJones_65_f.jpg,0.55,0.45,0.1,1,0.26
10907_Arletty_37_f.jpg,0.55,0.5,0.45,1,0.62
10865_SusanGeorge_35_f.jpg,0.64,0.51,0.41,1,0.6
8752_AlecGuinness_35_m.jpg,0.66,0.53,0.09,1,0.28
14435_OliviadeHavilland_34_f.jpg,0.61,0.46,0.64,1,0.78
8429_VictorMature_69_m.jpg,0.52,0.49,0.3,1,0.48
12140_FrancescaAnnis_33_f.jpg,0.54,0.46,0.1,1,0.26
863_mahatmagandhi_72_m.jpg,0.5,0.4,0.1,0,0.24
12327_MelindaDillion_70_f.jpg,0.47,0.44,0.2,0,0.36
6829_StevenSpielberg_66_m.jpg,0.6,0.39,0.55,1,0.68
8470_WilliamHolden_34_m.jpg,0.5,0.42,0.14,0,0.29
14449_PeggyAshcroft_26_f.jpg,0.49,0.38,0.23,0,0.38
13814_VanessaRedgrave_47_f.jpg,0.35,0.31,0.26,0,0.37
11702_OliviaHussey_27_f.jpg,0.55,0.42,0.0,1,0.13
4849_RobertRedford_52_m.jpg,0.46,0.3,0.24,0,0.36
13057_GraceKelly_37_f.jpg,0.44,0.3,0.3,0,0.42
489_motherTereza_72_f.jpg,0.58,0.4,0.3,1,0.46
7238_JosephCotten_69_m.jpg,0.59,0.52,0.22,1,0.41
9506_CHARLIERUGGLES_47_m.jpg,0.47,0.43,0.43,0,0.58
14893_BernadetteLafont_69_f.jpg,0.46,0.42,0.26,0,0.41
4702_KostasVoutsas_32_m.jpg,0.48,0.41,0.17,0,0.32
7216_JosephCotten_39_m.jpg,0.59,0.53,0.38,1,0.57
14403_MaryPickford_45_f.jpg,0.49,0.36,0.36,0,0.5
7740_VincentPrice_76_m.jpg,0.51,0.5,0.14,1,0.31
6435_JoanLorring_27_m.jpg,0.6,0.43,0.52,1,0.67
7631_TellySavalas_58_m.jpg,0.57,0.48,0.0,1,0.15
9499_MaximilianShell_83_m.jpg,0.52,0.52,0.12,1,0.29
12859_MylКneDemongeot_42_f.jpg,0.52,0.44,0.0,1,0.13
11771_TildaSwinton_42_f.jpg,0.72,0.56,0.32,1,0.54
522_AlKapone_30_m.jpg,0.45,0.33,0.3,0,0.43
7501_RichardBoone_35_m.jpg,0.48,0.4,0.41,0,0.55
1647_BobDylan_19_m.jpg,0.42,0.32,0.19,0,0.31
15469_JeanetteMacDonald_33_f.jpg,0.56,0.46,0.6,1,0.74
14831_SimoneSignoret_44_f.jpg,0.52,0.38,0.59,1,0.71
4837_RobertRedford_71_m.jpg,0.48,0.39,0.48,0,0.61
10643_LuiseRainer_45_f.jpg,0.53,0.34,0.03,1,0.14
1176_AlbertSchweitzer_67_m.jpg,0.5,0.32,0.07,0,0.18
10387_AnnMargret_41_f.jpg,0.49,0.41,0.48,0,0.62
8592_DavidCarradine_51_m.jpg,0.63,0.54,0.3,1,0.5
10789_OrnellaMuti_55_f.jpg,0.5,0.41,0.34,0,0.49
970_Gaddafi_60_m.jpg,0.56,0.44,0.23,1,0.4
12118_EvaMarieSaint_79_f.jpg,0.66,0.62,0.63,1,0.81
887_AndreasPapantreou_32_m.jpg,0.52,0.49,0.08,1,0.24
5907_HowardKeel_63_m.jpg,0.59,0.54,0.24,1,0.44
2529_DonJohnson_56_m.jpg,0.65,0.54,0.63,1,0.79
913_TheodoreRoosevelt_55_m.jpg,0.37,0.24,0.0,0,0.06
2673_JohnCleese_31_m.jpg,0.52,0.46,0.19,1,0.36
12890_RuthGordon_55_f.jpg,0.43,0.39,0.41,0,0.54
13585_JeanPeters_19_f.jpg,0.53,0.41,0.45,1,0.6
14616_YvonneDeCarlo_52_f.jpg,0.55,0.47,0.09,1,0.25
16465_Tyson_61_f.jpg,0.46,0.31,0.47,0,0.58
5287_JackNicolson_74_m.jpg,0.46,0.4,0.12,0,0.26
9490_MaximilianShell_67_m.jpg,0.59,0.55,0.12,1,0.31
8641_JamesStewart_31_m.jpg,0.47,0.37,0.1,0,0.23
2906_SamElliott_66_m.jpg,0.53,0.47,0.03,1,0.18
10078_JaneBirkin_33_f.jpg,0.55,0.45,0.42,1,0.58
12304_MelindaDillion_30_f.jpg,0.5,0.39,0.28,0,0.43
5390_JohnMalkovich_55_m.jpg,0.57,0.49,0.13,1,0.3
15383_JanePowell_29_f.jpg,0.59,0.47,0.69,1,0.81
6644_MelFerrer_75_m.jpg,0.62,0.62,0.29,1,0.51
6929_BorisKarloff_45_m.jpg,0.39,0.31,0.24,0,0.35
7076_FessParker_56_m.jpg,0.57,0.51,0.21,1,0.4
16361_Dench_70_f.jpg,0.51,0.37,0.32,1,0.46
15942_MartinLutherKing_27_m.jpg,0.61,0.46,0.38,1,0.56
15802_SarahDouglas_53_f.jpg,0.44,0.36,0.23,0,0.36
11962_AngelaLansbury_41_f.jpg,0.44,0.4,0.19,0,0.33
1119_FaradayMichael_30_m.jpg,0.52,0.38,0.62,1,0.73
232_TheodorakisMikis_50_m.jpg,0.6,0.48,0.25,1,0.43
12538_AlikiBoug_42_f.jpg,0.48,0.33,0.39,0,0.52
3929_TommySands_38_m.jpg,0.41,0.35,0.55,0,0.65
12740_JenniferAniston_27_f.jpg,0.36,0.27,0.0,0,0.07
1759_TimCurry_69_m.jpg,0.62,0.58,0.36,1,0.57
11349_VirnaLisi_29_f.jpg,0.5,0.34,0.47,0,0.59
12727_JanetLeigh_73_f.jpg,0.56,0.52,0.33,1,0.52
14610_YvonneDeCarlo_38_f.jpg,0.61,0.52,0.43,1,0.62
4910_RomanPolanski_55_m.jpg,0.53,0.47,0.22,1,0.39
175_JhonLenon_17_m.jpg,0.45,0.34,0.45,0,0.57
13422_DanielleDarrieux_43_f.jpg,0.51,0.46,0.33,1,0.5
13668_LilliPalmer_30_f.jpg,0.62,0.47,0.43,1,0.6
7332_LinoVentura_59_m.jpg,0.61,0.51,0.2,1,0.39
6009_JohnHuston_66_m.jpg,0.52,0.46,0.24,1,0.41
2392_BillMurray_31_m.jpg,0.62,0.53,0.31,1,0.51
14135_SusannahYork_60_f.jpg,0.51,0.43,0.23,1,0.39
14836_SimoneSignoret_44_f.jpg,0.56,0.41,0.59,1,0.72
2896_SamElliott_56_m.jpg,0.52,0.45,0.18,1,0.34
4749_MichelPiccoli_44_m.jpg,0.6,0.53,0.32,1,0.52
10548_JoanCollins_64_f.jpg,0.59,0.53,0.26,1,0.45
1024_StephenHawking_54_m.jpg,0.4,0.3,0.25,0,0.36
7801_AndyGriffith_50_m.jpg,0.56,0.49,0.36,1,0.54
1293_MarieCurie_23_f.jpg,0.54,0.34,0.14,1,0.27
11061_JeanneMoreau_44_f.jpg,0.38,0.35,0.24,0,0.36
11954_AngelaLansbury_28_f.jpg,0.51,0.4,0.19,1,0.34
994_CarlSagan_40_m.jpg,0.52,0.38,0.08,1,0.21
8625_FrankSinatra_40_m.jpg,0.5,0.35,0.46,0,0.59
172_JhonLenon_31_m.jpg,0.45,0.31,0.1,0,0.21
1205_MendeleievDmitri_72_m.jpg,0.35,0.18,0.0,0,0.04
15957_MartinLutherKing_38_m.jpg,0.5,0.36,0.38,0,0.52
2362_AlainDelon_65_m.jpg,0.53,0.31,0.16,1,0.29
15103_BonnieHunt_47_f.jpg,0.66,0.53,0.76,1,0.89
4459_WilliamDafoe_27_m.jpg,0.5,0.38,0.08,0,0.21
3761_RutgerHauer_40_m.jpg,0.55,0.46,0.36,1,0.53
16355_Dench_79_f.jpg,0.51,0.36,0.32,1,0.46
16320_Davis_49_f.jpg,0.44,0.33,0.15,0,0.27
15306_EdwigeFenech_34_f.jpg,0.46,0.38,0.43,0,0.56
4556_Fernandel_35_m.jpg,0.56,0.47,0.16,1,0.33
2253_RodTaylor_24_m.jpg,0.47,0.36,0.36,0,0.5
6279_ErrolFlynn_50_m.jpg,0.38,0.25,0.0,0,0.06
12665_IsabelleHuppert_48_f.jpg,0.44,0.35,0.23,0,0.36
7841_AnthonyQuayle_57_m.jpg,0.57,0.49,0.4,1,0.58
4675_JohnTravolta_37_m.jpg,0.57,0.42,0.48,1,0.63
10605_LindaEvans_23_f.jpg,0.44,0.34,0.48,0,0.59
590_QueenElizabet_54_f.jpg,0.59,0.51,0.52,1,0.69
16120_SamuelJacksonn_49_m.jpg,0.58,0.49,0.33,1,0.51
15404_JanePowell_62_f.jpg,0.66,0.58,0.69,1,0.85
9461_EdwardGRobinson_73_m.jpg,0.61,0.58,0.43,1,0.63
6634_MelFerrer_51_m.jpg,0.65,0.58,0.29,1,0.5
10667_LuiseRainer_30_f.jpg,0.51,0.37,0.02,1,0.14
14868_BernadetteLafont_30_f.jpg,0.47,0.36,0.15,0,0.28
3638_OmarSharif_26_m.jpg,0.56,0.44,0.5,1,0.65
12310_MelindaDillion_41_f.jpg,0.5,0.43,0.28,0,0.44
6868_ThomasTerry_63_m.jpg,0.6,0.54,0.07,1,0.25
5075_AnthonyHopkins_43_m.jpg,0.55,0.49,0.18,1,0.36
12883_RuthGordon_31_f.jpg,0.46,0.42,0.28,0,0.43
2670_JerryLewis_87_m.jpg,0.45,0.47,0.22,0,0.38
15954_MartinLutherKing_35_m.jpg,0.4,0.29,0.38,0,0.49
8015_GiulianoGemma_73_m.jpg,0.47,0.44,0.25,0,0.41
14755_ShelleyWinters_25_f.jpg,0.45,0.34,0.55,0,0.65
10381_AnnMargret_34_f.jpg,0.5,0.42,0.48,0,0.62
6948_BorisKarloff_78_m.jpg,0.55,0.54,0.24,1,0.43
12334_MyrnaLoy_30_f.jpg,0.66,0.49,0.55,1,0.72
11984_AngelaLansbury_80_f.jpg,0.39,0.37,0.12,0,0.24
8808_AnthonyPerkins_52_m.jpg,0.51,0.42,0.44,1,0.59
11802_ValerieHarper_63_f.jpg,0.58,0.51,0.69,1,0.82
4098_DickVanDyke_44_m.jpg,0.48,0.43,0.09,0,0.23
12381_UrsulaAndress_29_f.jpg,0.56,0.43,0.0,1,0.13
152_PaulmcCartney_26_m.jpg,0.55,0.35,0.18,1,0.32
969_Gaddafi_61_m.jpg,0.51,0.4,0.1,1,0.24
13067_GraceKelly_23_f.jpg,0.3,0.22,0.3,0,0.38
9753_TomJones_24_f.jpg,0.5,0.31,0.09,0,0.2
4935_StevenBerkoff_43_m.jpg,0.51,0.46,0.37,1,0.53
3856_SteveKanaly_52_m.jpg,0.54,0.46,0.22,1,0.39
15448_JanetEllis_51_f.jpg,0.56,0.46,0.75,1,0.85
6950_CharlesBoyer_28_m.jpg,0.45,0.35,0.15,0,0.28
1893_AlanYoung_85_m.jpg,0.4,0.4,0.65,0,0.74
9901_RoseMarie_57_f.jpg,0.52,0.5,0.63,1,0.77
12667_IsabelleHuppert_57_f.jpg,0.5,0.42,0.13,0,0.28
8684_JohnCassavetes_52_m.jpg,0.5,0.42,0.54,0,0.67
3776_RutgerHauer_68_m.jpg,0.53,0.51,0.32,1,0.5
6139_DanaAndrews_41_m.jpg,0.59,0.52,0.08,1,0.26
15933_VeronicaLake_28_f.jpg,0.55,0.41,0.55,1,0.68
9591_MarcelloMastroianni_50_m.jpg,0.59,0.5,0.13,1,0.31
10454_BetteMidler_66_f.jpg,0.65,0.41,0.75,1,0.85
11333_VirnaLisi_27_f.jpg,0.46,0.35,0.47,0,0.59
16261_NelsonMandela_33_m.jpg,0.53,0.2,0.24,1,0.34
13852_AnneBancroft_69_f.jpg,0.48,0.3,0.53,0,0.63
7221_JosephCotten_48_m.jpg,0.53,0.47,0.22,1,0.39
7311_LinoVentura_42_m.jpg,0.59,0.5,0.37,1,0.55
2560_GaryOldman_43_m.jpg,0.56,0.45,0.29,1,0.46
4718_KostasVoutsas_65_m.jpg,0.55,0.45,0.17,1,0.34
5911_HowardKeel_68_m.jpg,0.62,0.57,0.37,1,0.57
8409_VictorMature_30_m.jpg,0.57,0.44,0.3,1,0.47
15268_DyanCannon_51_f.jpg,0.62,0.51,0.8,1,0.91
6720_RexHarrison_53_m.jpg,0.65,0.55,0.31,1,0.52
4082_ClintWalker_78_m.jpg,0.59,0.57,0.19,1,0.39
16198_BillCosby_76_m.jpg,0.59,0.49,0.52,1,0.68
14962_AmandaBlake_38_f.jpg,0.54,0.42,0.32,1,0.48
3385_JohnLithgow_43_m.jpg,0.51,0.45,0.44,1,0.6
6498_JohnnyCash_36_m.jpg,0.57,0.45,0.55,1,0.7
4131_GenaRowlands_35_m.jpg,0.3,0.28,0.12,0,0.2
3108_ChuckNorris_43_m.jpg,0.62,0.55,0.43,1,0.62
1273_IlyaPrigogine_70_m.jpg,0.54,0.44,0.14,1,0.3
3584_MichaelYork_56_m.jpg,0.58,0.49,0.07,1,0.24
13355_BetteDavis_54_f.jpg,0.57,0.45,0.07,1,0.23
14829_SimoneSignoret_32_f.jpg,0.58,0.45,0.59,1,0.73
7217_JosephCotten_40_m.jpg,0.6,0.54,0.38,1,0.57
7464_NewmanPaul_55_m.jpg,0.6,0.4,0.42,1,0.58
7970_GilbertRoland_72_m.jpg,0.48,0.43,0.19,0,0.34
8912_ErnestBorgnine_41_m.jpg,0.33,0.32,0.5,0,0.59
2720_KevinBacon_37_m.jpg,0.61,0.49,0.17,1,0.35
8868_CharltonHeaston_37_m.jpg,0.59,0.47,0.0,1,0.15
3238_GeneHackman_47_m.jpg,0.62,0.48,0.36,1,0.54
4478_WilliamDafoe_49_m.jpg,0.7,0.56,0.28,1,0.49
6491_JohnnyCash_54_m.jpg,0.54,0.41,0.11,1,0.26
12186_GlendaJackson_40_f.jpg,0.56,0.37,0.33,1,0.48
10133_JaneFonda_60_f.jpg,0.59,0.46,0.62,1,0.76
979_Einstain_40_m.jpg,0.53,0.43,0.55,1,0.69
8699_MurrayHamilton_43_m.jpg,0.47,0.39,0.42,0,0.56
2904_SamElliott_64_m.jpg,0.48,0.42,0.21,0,0.36
3150_DannyDeVito_55_m.jpg,0.48,0.41,0.35,0,0.5
6259_DirkBogarde_62_m.jpg,0.42,0.37,0.46,0,0.58
11340_VirnaLisi_34_f.jpg,0.5,0.39,0.47,0,0.61
6619_LouCostello_53_m.jpg,0.64,0.55,0.19,1,0.39
1679_BobDylan_57_m.jpg,0.52,0.44,0.5,1,0.65
276_PabloPicasso_55_m.jpg,0.61,0.47,0.15,1,0.33
14745_MarleneDietrich_69_f.jpg,0.57,0.53,0.45,1,0.63
12104_EvaMarieSaint_46_f.jpg,0.6,0.57,0.07,1,0.26
8958_FredMacMurray_45_m.jpg,0.51,0.45,0.25,1,0.42
1658_BobDylan_28_m.jpg,0.47,0.36,0.19,0,0.33
3554_MartinSheen_74_m.jpg,0.47,0.44,0.15,0,0.3
13770_RitaHayworth_40_f.jpg,0.51,0.36,0.32,1,0.46
8619_FrankSinatra_38_m.jpg,0.62,0.44,0.46,1,0.62
4571_Fernandel_53_m.jpg,0.55,0.46,0.03,1,0.18
8638_JamesStewart_26_m.jpg,0.56,0.41,0.05,1,0.19
1669_BobDylan_42_m.jpg,0.57,0.47,0.05,1,0.21
8614_FrankSinatra_47_m.jpg,0.47,0.32,0.27,0,0.4
6244_DirkBogarde_41_m.jpg,0.53,0.44,0.1,1,0.25
10407_BarbaraBain_37_f.jpg,0.56,0.51,0.19,1,0.37
13964_DeborahKerr_27_f.jpg,0.59,0.35,0.57,1,0.69
4652_JeffGoldblum_35_m.jpg,0.54,0.45,0.42,1,0.58
6100_CaryGrant_27_m.jpg,0.5,0.36,0.38,0,0.52
12136_FrancescaAnnis_27_f.jpg,0.44,0.34,0.06,0,0.17
15887_StВphaneAudran_63_f.jpg,0.54,0.48,0.0,1,0.14
8187_PeterUstinov_20_m.jpg,0.46,0.37,0.21,0,0.35
7388_LyleTalbot_57_m.jpg,0.26,0.23,0.38,0,0.45
14651_BarbaraStanwyck_48_f.jpg,0.4,0.33,0.18,0,0.3
6323_FernandoRey_63_m.jpg,0.52,0.46,0.31,1,0.48
7708_VincentPrice_29_m.jpg,0.52,0.4,0.37,1,0.52
147_PaulmcCartney_43_m.jpg,0.5,0.31,0.39,0,0.51
6555_LeeJCobb_47_m.jpg,0.57,0.46,0.4,1,0.57
12248_IsabelleAdjani_57_f.jpg,0.47,0.39,0.06,0,0.19
12125_EvaMarieSaint_86_f.jpg,0.62,0.61,0.07,1,0.27
9811_JaneAsher_47_f.jpg,0.47,0.39,0.27,0,0.42
7952_GilbertRoland_41_m.jpg,0.45,0.38,0.03,0,0.14
7207_JohnWayne_28_m.jpg,0.47,0.26,0.38,0,0.49
8891_ChristopherEccleston_34_m.jpg,0.52,0.42,0.04,1,0.18
10036_HelenHunt_21_f.jpg,0.58,0.44,0.73,1,0.83
14665_ClaudetteColbert_28_f.jpg,0.62,0.46,0.35,1,0.53
13372_BetteDavis_70_f.jpg,0.56,0.5,0.39,1,0.57
12628_HedyLamarr_48_f.jpg,0.49,0.39,0.36,0,0.51
10464_BetteMidler_32_f.jpg,0.54,0.35,0.75,1,0.82
5721_RoyRogers_78_m.jpg,0.58,0.57,0.6,1,0.77
14464_PeggyAshcroft_61_f.jpg,0.39,0.33,0.23,0,0.35
2220_NickNolte_72_m.jpg,0.51,0.49,0.15,1,0.32
14430_OliviadeHavilland_20_f.jpg,0.47,0.33,0.14,0,0.26
7929_GeorgePeppard_36_m.jpg,0.56,0.37,0.06,1,0.19
12999_ClaudiaCardinale_53_f.jpg,0.52,0.44,0.43,1,0.59
163_WaltDisney_60_m.jpg,0.63,0.39,0.3,1,0.46
2655_JerryLewis_37_m.jpg,0.54,0.47,0.39,1,0.56
9736_DorisDay_63_f.jpg,0.58,0.49,0.79,1,0.89
14446_PeggyAshcroft_23_f.jpg,0.52,0.42,0.23,1,0.39
11629_MaureenOHara_29_f.jpg,0.59,0.47,0.52,1,0.68
3820_StacyKeach_56_m.jpg,0.6,0.52,0.08,1,0.26
56_Pele_37_m.jpg,0.51,0.34,0.16,1,0.29
2037_JohnJames_41_m.jpg,0.62,0.5,0.38,1,0.57
6984_CharlesBoyer_76_m.jpg,0.51,0.51,0.06,1,0.22
6318_FernandoRey_57_m.jpg,0.55,0.47,0.06,1,0.22
1390_OdysseasElytis_65_m.jpg,0.55,0.45,0.27,1,0.44
4428_RobertPowell_64_m.jpg,0.52,0.46,0.23,1,0.4
10277_MarietteHartley_28_f.jpg,0.58,0.45,0.03,1,0.18
14318_JoanFontaine_19_f.jpg,0.61,0.37,0.42,1,0.57
4598_GordonThomson_60_m.jpg,0.52,0.46,0.0,1,0.14
10248_LivUllmann_33_f.jpg,0.52,0.45,0.3,1,0.47
12523_AnneBaxter_48_f.jpg,0.49,0.39,0.4,0,0.54
7987_GiulianoGemma_34_m.jpg,0.43,0.37,0.07,0,0.19
15207_CydCharisse_80_f.jpg,0.53,0.5,0.57,1,0.72
11312_TanyaRoberts_23_f.jpg,0.55,0.42,0.3,1,0.46
12814_MaryTylerMoore_30_f.jpg,0.46,0.35,0.78,0,0.83
5640_PeterOToole_50_m.jpg,0.55,0.46,0.5,1,0.66
11117_JuneLockhart_23_f.jpg,0.56,0.45,0.72,1,0.83
11835_AnjelicaHuston_60_f.jpg,0.56,0.48,0.13,1,0.3
286_HatzidakisManos_47_m.jpg,0.66,0.46,0.29,1,0.48
3273_IanMcKellen_57_m.jpg,0.6,0.48,0.26,1,0.44
1536_Bono_32_m.jpg,0.5,0.41,0.03,0,0.16
294_HatzidakisManos_52_m.jpg,0.45,0.36,0.14,0,0.27
2613_JamesWoods_39_m.jpg,0.71,0.59,0.3,1,0.52
16332_Dee_50_f.jpg,0.52,0.45,0.33,1,0.5
1219_ClaudeLВviStrauss_22_m.jpg,0.54,0.4,0.0,1,0.12
111_MickJagger_27_m.jpg,0.47,0.36,0.29,0,0.43
12580_DonnaReed_36_f.jpg,0.65,0.52,0.59,1,0.76
2565_GaryOldman_49_m.jpg,0.58,0.47,0.03,1,0.18
10191_JulieAdams_24_f.jpg,0.52,0.42,0.58,1,0.71
9662_BoDerek_47_f.jpg,0.61,0.49,0.5,1,0.67
3826_StacyKeach_64_m.jpg,0.51,0.45,0.24,1,0.41
10638_LuiseRainer_26_f.jpg,0.46,0.35,0.2,0,0.33
1427_ErnestHemingway_51_m.jpg,0.49,0.36,0.27,0,0.41
2804_PeterFonda_66_m.jpg,0.46,0.38,0.07,0,0.19
9925_AliMacGraw_44_f.jpg,0.5,0.43,0.36,0,0.52
4488_CarlosSantana_22_m.jpg,0.53,0.41,0.22,1,0.38
8462_WilliamHolden_21_m.jpg,0.47,0.36,0.21,0,0.35
15312_EdwigeFenech_41_f.jpg,0.58,0.48,0.43,1,0.6
14405_MaryPickford_56_f.jpg,0.43,0.3,0.3,0,0.42
15570_JulieHagerty_54_f.jpg,0.57,0.46,0.65,1,0.78
11302_SophiaLoren_30_f.jpg,0.47,0.28,0.52,0,0.61
11115_JuneLockhart_18_f.jpg,0.54,0.45,0.72,1,0.83
10808_PeggyLipton_42_f.jpg,0.42,0.35,0.65,0,0.73
9523_CHARLIERUGGLES_75_m.jpg,0.51,0.47,0.13,1,0.29
15330_EdwigeFenech_63_f.jpg,0.55,0.48,0.43,1,0.6
8681_JohnCassavetes_48_m.jpg,0.56,0.45,0.21,1,0.38
10099_JaneBirkin_60_f.jpg,0.31,0.27,0.24,0,0.33
12449_AngieDickinson_50_f.jpg,0.42,0.32,0.68,0,0.75
15432_JanetEllis_28_f.jpg,0.6,0.46,0.75,1,0.86
15158_ConnieBooth_41_f.jpg,0.52,0.43,0.18,1,0.34
6449_JohnVernon_35_m.jpg,0.45,0.38,0.22,0,0.36
9742_DorisDay_76_f.jpg,0.52,0.47,0.79,1,0.88
15151_ConnieBooth_32_f.jpg,0.55,0.47,0.33,1,0.5
5633_PeterOToole_36_m.jpg,0.51,0.44,0.5,1,0.65
13105_GretaGarbo_85_f.jpg,0.41,0.37,0.17,0,0.3
1471_RabindranathTagore_45_m.jpg,0.52,0.31,0.25,1,0.38
4333_MichaelPalin_63_m.jpg,0.46,0.41,0.22,0,0.37
10463_BetteMidler_67_f.jpg,0.56,0.42,0.06,1,0.2
4521_DustinHoffman_71_m.jpg,0.48,0.22,0.12,0,0.21
1452_RabindranathTagore_59_m.jpg,0.54,0.4,0.46,1,0.6
11009_EllenBurstyn_64_f.jpg,0.58,0.49,0.21,1,0.39
8622_FrankSinatra_38_m.jpg,0.45,0.32,0.0,0,0.09
1996_JamesCaan_39_m.jpg,0.45,0.38,0.31,0,0.45
1210_MendeleievDmitri_63_m.jpg,0.68,0.52,0.18,1,0.38
6117_CaryGrant_58_m.jpg,0.25,0.15,0.29,0,0.34
10278_MarietteHartley_29_f.jpg,0.55,0.42,0.56,1,0.69
11442_CyndiLauper_53_f.jpg,0.6,0.49,0.09,1,0.26
15283_DyanCannon_75_f.jpg,0.52,0.41,0.0,1,0.12
5035_AnthonyAndrews_32_m.jpg,0.63,0.55,0.34,1,0.54
10853_RaquelWelch_40_f.jpg,0.23,0.15,0.04,0,0.06
9237_VittorioGassman_26_m.jpg,0.46,0.36,0.56,0,0.67
3809_StacyKeach_41_m.jpg,0.55,0.48,0.13,1,0.3
7988_GiulianoGemma_35_m.jpg,0.47,0.4,0.05,0,0.18
6713_RexHarrison_31_m.jpg,0.53,0.47,0.06,1,0.21
13511_GladysCooper_70_f.jpg,0.53,0.36,0.33,1,0.47
5082_AnthonyHopkins_61_m.jpg,0.61,0.5,0.18,1,0.37
7131_JeanPaulBelmondo_32_m.jpg,0.41,0.36,0.41,0,0.53
9133_MichaelSarrazin_31_m.jpg,0.58,0.49,0.08,1,0.25
9991_GlennClose_50_f.jpg,0.73,0.59,0.52,1,0.72
261_michaeljackson_14_m.jpg,0.42,0.31,0.43,0,0.54
12437_AngieDickinson_81_f.jpg,0.5,0.34,0.68,0,0.76
5051_AnthonyAndrews_53_m.jpg,0.65,0.49,0.03,1,0.2
9282_BurtLancaster_56_m.jpg,0.5,0.36,0.42,0,0.55
8273_RichardChamberlain_35_m.jpg,0.41,0.36,0.28,0,0.41
10093_JaneBirkin_50_f.jpg,0.45,0.37,0.24,0,0.38
14169_EstherWilliams_63_f.jpg,0.69,0.58,0.88,1,0.99
7702_UgoTognazzi_62_m.jpg,0.52,0.47,0.14,1,0.3
13596_JeanPeters_34_f.jpg,0.57,0.44,0.45,1,0.61
14262_JanetGaynor_23_f.jpg,0.31,0.21,0.65,0,0.68
5062_AnthonyAndrews_59_m.jpg,0.66,0.55,0.34,1,0.55
14421_OliviadeHavilland_21_f.jpg,0.45,0.35,0.64,0,0.73
11210_MonicaVitti_31_f.jpg,0.48,0.31,0.2,0,0.32
8861_CharltonHeaston_45_m.jpg,0.56,0.43,0.05,1,0.2
7643_TonyCurtis_30_m.jpg,0.52,0.41,0.28,1,0.44
9452_EdwardGRobinson_63_m.jpg,0.57,0.51,0.43,1,0.61
1131_FaradayMichael_30_m.jpg,0.46,0.23,0.06,0,0.14
4804_PierceBrosnan_49_m.jpg,0.62,0.51,0.39,1,0.58
15540_JulieBishop_37_f.jpg,0.53,0.41,0.03,1,0.16
5897_HowardKeel_43_m.jpg,0.54,0.49,0.37,1,0.55
11076_JeanneMoreau_78_f.jpg,0.41,0.39,0.26,0,0.4
10562_KathrynHays_32_f.jpg,0.53,0.46,0.5,1,0.65
8028_HenryFonda_68_m.jpg,0.46,0.39,0.14,0,0.28
3845_SteveKanaly_35_m.jpg,0.59,0.49,0.22,1,0.4
11073_JeanneMoreau_70_f.jpg,0.48,0.45,0.21,0,0.37
7921_GeorgePeppard_55_m.jpg,0.56,0.43,0.12,1,0.28
4790_PierceBrosnan_34_m.jpg,0.55,0.47,0.19,1,0.36
13681_LilliPalmer_54_f.jpg,0.47,0.39,0.0,0,0.11
5431_KennethBranagh_37_m.jpg,0.53,0.42,0.36,1,0.52
14039_JudyGarland_19_f.jpg,0.53,0.4,0.25,1,0.41
6638_MelFerrer_57_m.jpg,0.65,0.59,0.54,1,0.73
10528_FayeDunaway_67_f.jpg,0.56,0.49,0.64,1,0.78
3298_JackColeman_30_m.jpg,0.61,0.46,0.48,1,0.64
10155_JoanCusack_42_f.jpg,0.56,0.44,0.46,1,0.62
6152_DanaAndrews_59_m.jpg,0.57,0.5,0.08,1,0.25
719_RonaldReagan_19_m.jpg,0.48,0.37,0.05,0,0.17
2982_tomselleck_68_m.jpg,0.65,0.61,0.1,1,0.31
13117_JaneRussell_34_f.jpg,0.69,0.62,0.23,1,0.46
15770_PamelaSueMartin_38_f.jpg,0.56,0.45,0.43,1,0.59
8964_FredMacMurray_51_m.jpg,0.62,0.55,0.42,1,0.62
14522_AudreyHepburn_28_f.jpg,0.61,0.44,0.44,1,0.6
16375_Houston_46_f.jpg,0.5,0.32,0.42,0,0.54
3631_MikeConnors_83_m.jpg,0.59,0.57,0.47,1,0.66
3831_StacyKeach_69_m.jpg,0.49,0.45,0.39,0,0.55
4845_RobertRedford_38_m.jpg,0.45,0.27,0.24,0,0.35
1208_MendeleievDmitri_63_m.jpg,0.62,0.44,0.27,1,0.45
14640_BarbaraStanwyck_61_f.jpg,0.5,0.35,0.53,0,0.65
16069_WillSmith_35_m.jpg,0.67,0.51,0.17,1,0.36
1742_TimCurry_51_m.jpg,0.64,0.54,0.14,1,0.34
7788_AndyGriffith_34_m.jpg,0.59,0.54,0.36,1,0.55
9546_RicardoMontalbаn_48_m.jpg,0.57,0.51,0.0,1,0.15
8972_FredMacMurray_62_m.jpg,0.6,0.54,0.42,1,0.61
3979_BurtReynolds_29_m.jpg,0.47,0.37,0.23,0,0.37
12370_MyrnaLoy_86_f.jpg,0.4,0.34,0.55,0,0.65
