Image,label,SDD_FIQA,Match_Score,Adj_MS,Emotion_Similarity,Label,Combined_Score,U3FQ
14834_SimoneSignoret_21_f.jpg,0,0.28,0.35,0.25,0.05,0,0.1,0.36
8226_RandolphScott_44_m.jpg,1,0.38,0.58,0.5,0.09,1,0.25,0.33
12928_BarbraStreisand_58_f.jpg,1,0.49,0.54,0.43,0.45,1,0.61,0.69
4192_HarveyKeitel_48_m.jpg,1,0.42,0.57,0.49,0.1,1,0.26,0.27
15533_JulieBishop_30_f.jpg,1,0.42,0.6,0.45,0.52,1,0.68,0.38
10162_JoanCusack_50_f.jpg,0,0.43,0.5,0.41,0.0,0,0.1,0.3
9883_LauraDern_33_f.jpg,1,0.5,0.6,0.46,0.14,1,0.3,0.36
16207_BillCosby_70_m.jpg,1,0.35,0.59,0.47,0.17,1,0.34,0.44
11007_EllenBurstyn_63_f.jpg,1,0.53,0.56,0.47,0.41,1,0.58,0.67
3999_BurtReynolds_69_m.jpg,1,0.43,0.52,0.43,0.28,1,0.44,0.4
13655_JuneAllyson_81_f.jpg,1,0.47,0.53,0.43,0.76,1,0.87,0.55
15278_DyanCannon_69_f.jpg,1,0.41,0.56,0.43,0.81,1,0.91,0.66
5711_RoyRogers_50_m.jpg,1,0.43,0.59,0.52,0.2,1,0.39,0.49
479_JWMarriott_75_m.jpg,1,0.37,0.62,0.44,0.5,1,0.67,0.43
13555_HelenHayes_74_f.jpg,1,0.4,0.55,0.47,0.1,1,0.25,0.36
2007_JamesCaan_58_m.jpg,1,0.35,0.52,0.45,0.07,1,0.21,0.59
13803_VanessaRedgrave_29_f.jpg,0,0.61,0.43,0.34,0.26,0,0.38,0.58
5757_TommyLeeJones_63_m.jpg,1,0.66,0.61,0.54,0.26,1,0.46,0.38
7424_MickeyRooney_47_m.jpg,1,0.58,0.55,0.5,0.36,1,0.54,0.81
6502_JohnnyCash_43_m.jpg,1,0.49,0.55,0.43,0.11,1,0.25,0.49
3953_BrianDennehy_52_m.jpg,1,0.45,0.51,0.44,0.16,1,0.31,0.42
2210_NickNolte_62_m.jpg,1,0.34,0.53,0.46,0.36,1,0.53,0.33
4135_GenaRowlands_41_m.jpg,0,0.58,0.49,0.45,0.39,0,0.55,0.44
11972_AngelaLansbury_61_f.jpg,1,0.49,0.55,0.49,0.12,1,0.28,0.28
5401_JonFinch_31_m.jpg,0,0.3,0.45,0.37,0.36,0,0.5,0.34
4908_RomanPolanski_53_m.jpg,0,0.3,0.32,0.28,0.22,0,0.31,0.33
7647_TonyCurtis_33_m.jpg,0,0.49,0.5,0.44,0.48,0,0.63,0.42
16139_SamuelJacksonn_64_m.jpg,1,0.51,0.53,0.46,0.21,1,0.37,0.35
3608_MikeConnors_46_m.jpg,1,0.57,0.54,0.49,0.16,1,0.33,0.42
6444_JohnVernon_30_m.jpg,1,0.32,0.53,0.4,0.04,1,0.16,0.32
8942_ErnestBorgnine_91_m.jpg,1,0.48,0.56,0.6,0.5,1,0.7,0.47
8089_JohnForsythe_76_m.jpg,1,0.55,0.57,0.56,0.11,1,0.29,0.38
11501_JulieChristie_20_f.jpg,0,0.35,0.43,0.34,0.0,0,0.07,0.29
8425_VictorMature_53_m.jpg,0,0.19,0.45,0.39,0.3,0,0.44,0.35
14385_LorettaYoung_40_f.jpg,1,0.32,0.54,0.37,0.28,1,0.43,0.75
15689_KathrynGrayson_58_f.jpg,1,0.45,0.55,0.49,0.53,1,0.7,0.64
15501_JeanetteMacDonald_42_f.jpg,1,0.44,0.61,0.47,0.6,1,0.76,0.6
12849_MylКneDemongeot_24_f.jpg,0,0.36,0.5,0.39,0.0,0,0.1,0.3
16255_NelsonMandela_76_m.jpg,0,0.33,0.44,0.28,0.03,0,0.1,0.31
6732_RexHarrison_46_m.jpg,1,0.45,0.63,0.47,0.12,1,0.29,0.4
12782_MargaretOBrien_8_f.jpg,1,0.3,0.52,0.41,0.5,1,0.65,0.25
15880_StВphaneAudran_53_f.jpg,1,0.36,0.56,0.48,0.0,1,0.13,0.36
539_angelamerkel_50_f.jpg,1,0.54,0.65,0.44,0.22,1,0.39,0.51
9446_EdwardGRobinson_57_m.jpg,1,0.49,0.57,0.5,0.43,1,0.61,0.35
358_JPMorgan_48_m.jpg,1,0.4,0.55,0.39,0.5,1,0.64,0.49
14516_AudreyHepburn_22_f.jpg,1,0.26,0.56,0.42,0.44,1,0.6,0.79
15872_StВphaneAudran_44_f.jpg,1,0.44,0.55,0.47,0.0,1,0.12,0.29
10885_TippiHedren_55_f.jpg,1,0.42,0.62,0.55,0.42,1,0.62,0.64
8378_SpencerTracy_32_m.jpg,1,0.42,0.51,0.43,0.23,1,0.39,0.46
10541_JoanCollins_48_f.jpg,1,0.48,0.57,0.5,0.26,1,0.44,0.44
8163_LorneGreene_70_m.jpg,1,0.5,0.63,0.57,0.29,1,0.5,0.62
14357_LorettaYoung_16_f.jpg,1,0.25,0.52,0.4,0.34,1,0.49,0.27
2355_AbeVigoda_90_m.jpg,1,0.56,0.67,0.68,0.0,1,0.19,0.34
4413_RobertPowell_37_m.jpg,1,0.51,0.57,0.47,0.27,1,0.45,0.4
3051_BillNighy_54_m.jpg,0,0.37,0.48,0.4,0.43,0,0.58,0.48
8869_CharltonHeaston_54_m.jpg,1,0.5,0.51,0.41,0.48,1,0.63,0.46
1873_AlanYoung_30_m.jpg,1,0.43,0.57,0.45,0.65,1,0.79,0.46
8338_RichardCrenna_64_m.jpg,0,0.47,0.5,0.44,0.38,0,0.54,0.61
11709_OliviaHussey_39_f.jpg,1,0.42,0.55,0.45,0.18,1,0.34,0.36
2266_RodTaylor_38_m.jpg,1,0.41,0.53,0.44,0.08,1,0.22,0.39
5755_TommyLeeJones_60_m.jpg,1,0.47,0.51,0.44,0.26,1,0.42,0.29
10954_DaliahLavi_49_f.jpg,0,0.43,0.49,0.42,0.41,0,0.56,0.74
3252_GeneHackman_60_m.jpg,1,0.48,0.67,0.48,0.36,1,0.55,0.42
3737_RogerAllam_52_m.jpg,1,0.59,0.57,0.47,0.07,1,0.22,0.4
10355_AnitaEkberg_43_f.jpg,0,0.34,0.42,0.36,0.44,0,0.57,0.44
8621_FrankSinatra_35_m.jpg,1,0.48,0.53,0.37,0.08,1,0.2,0.26
4873_RogerMoore_47_m.jpg,1,0.6,0.56,0.38,0.38,1,0.53,0.37
13258_ShirleyMacLaine_63_f.jpg,1,0.47,0.56,0.43,0.48,1,0.64,0.68
11701_OliviaHussey_26_f.jpg,1,0.62,0.54,0.41,0.43,1,0.59,0.68
11766_TildaSwinton_32_f.jpg,1,0.42,0.66,0.54,0.37,1,0.58,0.29
8175_PatrickSwayze_46_m.jpg,1,0.55,0.59,0.47,0.35,1,0.53,0.58
15700_MargaretNolan_18_f.jpg,0,0.29,0.42,0.33,0.4,0,0.52,0.3
4308_MichaelPalin_29_m.jpg,1,0.27,0.54,0.42,0.22,1,0.38,0.35
15606_KateOMara_50_f.jpg,1,0.57,0.63,0.53,0.46,1,0.66,0.71
2278_RodTaylor_52_m.jpg,1,0.52,0.53,0.45,0.05,1,0.18,0.36
11583_LindsayWagner_59_f.jpg,1,0.58,0.6,0.51,0.45,1,0.64,0.83
10417_BarbaraBain_51_f.jpg,1,0.5,0.58,0.52,0.24,1,0.43,0.53
5117_ArmandAssante_31_m.jpg,0,0.42,0.48,0.4,0.24,0,0.38,0.36
2813_RonPerlman_31_m.jpg,1,0.41,0.68,0.6,0.24,1,0.46,0.56
5383_JohnMalkovich_47_m.jpg,1,0.42,0.55,0.45,0.06,1,0.2,0.29
5927_JackLarson_27_m.jpg,1,0.39,0.52,0.42,0.04,1,0.16,0.32
8663_JohnCassavetes_31_m.jpg,1,0.4,0.55,0.45,0.54,1,0.7,0.59
1571_IanHolm_54_m.jpg,0,0.42,0.37,0.33,0.45,0,0.56,0.33
10207_JulieAdams_59_f.jpg,1,0.42,0.57,0.52,0.58,1,0.75,0.57
3553_MartinSheen_73_m.jpg,1,0.54,0.59,0.55,0.15,1,0.34,0.31
2841_RonPerlman_64_m.jpg,1,0.49,0.66,0.59,0.24,1,0.46,0.33
269_michaeljackson_31_m.jpg,0,0.37,0.38,0.27,0.14,0,0.22,0.37
5786_BenGazzara_59_m.jpg,1,0.59,0.59,0.53,0.02,1,0.17,0.33
7659_TonyCurtis_77_m.jpg,0,0.42,0.38,0.33,0.48,0,0.59,0.26
8481_WilliamHolden_51_m.jpg,0,0.46,0.46,0.38,0.28,0,0.42,0.37
2857_RyanONeal_48_m.jpg,0,0.48,0.49,0.4,0.22,0,0.36,0.74
14744_MarleneDietrich_67_f.jpg,1,0.37,0.52,0.48,0.0,1,0.12,0.26
14022_GreerGarson_28_f.jpg,0,0.38,0.47,0.29,0.38,0,0.49,0.39
1707_EdHarris_48_m.jpg,1,0.54,0.6,0.49,0.26,1,0.44,0.3
9597_MarcelloMastroianni_58_m.jpg,1,0.44,0.57,0.49,0.22,1,0.4,0.29
5488_MichaelKeaton_36_m.jpg,0,0.36,0.48,0.4,0.29,0,0.44,0.41
14538_AudreyHepburn_50_f.jpg,1,0.35,0.55,0.36,0.44,1,0.58,0.72
6260_DirkBogarde_65_m.jpg,1,0.36,0.52,0.48,0.12,1,0.27,0.28
8105_Konstantaras_55_m.jpg,1,0.37,0.54,0.41,0.33,1,0.49,0.32
6548_LeeJCobb_26_m.jpg,0,0.43,0.37,0.29,0.0,0,0.05,0.36
15478_JeanetteMacDonald_39_f.jpg,0,0.37,0.49,0.4,0.21,0,0.35,0.51
2107_MelBrooks_54_m.jpg,1,0.47,0.61,0.56,0.45,1,0.65,0.36
12331_MyrnaLoy_20_f.jpg,0,0.57,0.4,0.3,0.27,0,0.38,0.45
2680_JohnCleese_41_m.jpg,1,0.47,0.53,0.45,0.15,1,0.3,0.44
5155_BobHope_70_m.jpg,1,0.5,0.63,0.49,0.42,1,0.61,0.52
8115_LeslieNielsen_50_m.jpg,1,0.4,0.61,0.57,0.17,1,0.37,0.3
675_FidelCastro_24_m.jpg,0,0.39,0.43,0.36,0.25,0,0.38,0.35
16131_SamuelJacksonn_58_m.jpg,1,0.42,0.55,0.46,0.21,1,0.38,0.48
2663_JerryLewis_45_m.jpg,0,0.37,0.47,0.34,0.22,0,0.34,0.39
2790_MickJagger_60_m.jpg,0,0.39,0.47,0.39,0.29,0,0.43,0.5
444_BerryGordy_36_m.jpg,1,0.33,0.55,0.47,0.16,1,0.32,0.31
13178_JoanLorring_37_f.jpg,1,0.31,0.54,0.4,0.38,1,0.54,0.58
11016_EllenBurstyn_75_f.jpg,1,0.58,0.63,0.56,0.41,1,0.62,0.43
6209_DickieMoore_86_m.jpg,1,0.6,0.51,0.38,0.38,1,0.53,0.31
8213_PeterUstinov_72_m.jpg,1,0.49,0.56,0.47,0.03,1,0.17,0.56
11162_LizaMinelli_40_f.jpg,1,0.41,0.56,0.46,0.3,1,0.47,0.46
4829_RobertRedford_48_m.jpg,0,0.4,0.5,0.42,0.48,0,0.63,0.49
4327_MichaelPalin_54_m.jpg,1,0.4,0.57,0.48,0.38,1,0.56,0.47
7306_LinoVentura_37_m.jpg,1,0.59,0.64,0.55,0.2,1,0.4,0.35
6369_JamesCagney_19_m.jpg,0,0.42,0.49,0.39,0.0,0,0.1,0.46
3899_TomasMilian_39_m.jpg,0,0.43,0.45,0.39,0.5,0,0.63,0.36
6592_LexBarker_47_m.jpg,1,0.51,0.59,0.48,0.04,1,0.18,0.38
10045_HelenHunt_33_f.jpg,1,0.44,0.59,0.47,0.73,1,0.86,0.52
7906_GeorgePeppard_29_m.jpg,0,0.42,0.43,0.33,0.12,0,0.22,0.32
8411_VictorMature_32_m.jpg,1,0.52,0.57,0.48,0.3,1,0.48,0.42
7603_SylvesterStallone_52_m.jpg,1,0.39,0.57,0.46,0.0,1,0.12,0.36
6241_DirkBogarde_39_m.jpg,1,0.36,0.52,0.43,0.46,1,0.62,0.29
7837_AnthonyQuayle_53_m.jpg,1,0.45,0.54,0.46,0.2,1,0.36,0.46
1613_AlCorley_51_m.jpg,1,0.55,0.63,0.51,0.28,1,0.47,0.31
12676_JamieLeeCurtis_27_f.jpg,0,0.37,0.46,0.35,0.1,0,0.21,0.27
9196_RichardBurton_59_m.jpg,0,0.41,0.48,0.33,0.29,0,0.42,0.36
2085_JonVoight_71_m.jpg,0,0.56,0.5,0.46,0.11,0,0.26,0.32
6738_RexHarrison_75_m.jpg,1,0.52,0.51,0.48,0.31,1,0.48,0.43
9604_MarcelloMastroianni_67_m.jpg,1,0.57,0.52,0.46,0.13,1,0.28,0.41
4808_PierceBrosnan_52_m.jpg,1,0.58,0.64,0.52,0.39,1,0.59,0.51
5022_WarrenBeatty_74_m.jpg,1,0.51,0.58,0.47,0.29,1,0.47,0.55
2958_tomselleck_38_m.jpg,1,0.55,0.61,0.53,0.23,1,0.42,0.45
2224_RayLiotta_33_m.jpg,1,0.45,0.6,0.51,0.48,1,0.66,0.35
11503_JulieChristie_22_f.jpg,1,0.44,0.51,0.4,0.54,1,0.68,0.51
15472_JeanetteMacDonald_32_f.jpg,1,0.43,0.55,0.46,0.6,1,0.75,0.63
952_Gaddafi_67_m.jpg,1,0.38,0.52,0.29,0.1,1,0.2,0.42
6571_LeeJCobb_62_m.jpg,0,0.35,0.5,0.43,0.4,0,0.56,0.41
13794_ThelmaRitter_57_f.jpg,1,0.51,0.64,0.53,0.22,1,0.42,0.68
6254_DirkBogarde_54_m.jpg,1,0.4,0.53,0.45,0.1,1,0.24,0.45
10510_FayeDunaway_36_f.jpg,0,0.4,0.23,0.19,0.0,0,0.0,0.68
15545_JulieBishop_46_f.jpg,0,0.38,0.48,0.38,0.03,0,0.13,0.26
271_PabloPicasso_41_m.jpg,0,0.39,0.48,0.44,0.31,0,0.47,0.29
16390_Houston_28_f.jpg,0,0.36,0.5,0.34,0.42,0,0.55,0.71
10282_MarietteHartley_34_f.jpg,1,0.41,0.55,0.46,0.0,1,0.12,0.35
10009_GoldieHawn_35_f.jpg,1,0.45,0.6,0.5,0.36,1,0.55,0.28
6408_JamesCoburn_41_m.jpg,1,0.33,0.55,0.46,0.1,1,0.25,0.32
6148_DanaAndrews_51_m.jpg,1,0.37,0.58,0.51,0.32,1,0.51,0.48
8363_SimonMacCorkindale_43_m.jpg,1,0.36,0.66,0.53,0.23,1,0.43,0.38
12368_MyrnaLoy_27_f.jpg,1,0.44,0.59,0.37,0.27,1,0.42,0.31
13430_DanielleDarrieux_57_f.jpg,0,0.39,0.42,0.39,0.33,0,0.47,0.32
9411_Thanasisveggos_43_m.jpg,1,0.38,0.51,0.38,0.06,1,0.17,0.28
10449_BetteMidler_55_f.jpg,0,0.37,0.49,0.33,0.75,0,0.83,0.45
13068_GraceKelly_28_f.jpg,1,0.4,0.53,0.39,0.04,1,0.15,0.34
11763_TildaSwinton_27_f.jpg,1,0.33,0.59,0.45,0.32,1,0.5,0.52
5876_HerbertLom_81_m.jpg,1,0.6,0.51,0.51,0.48,1,0.65,0.41
5613_PeterFalk_58_m.jpg,1,0.64,0.56,0.5,0.32,1,0.5,0.67
69_PaulAnka_16_m.jpg,0,0.32,0.44,0.31,0.46,0,0.57,0.33
15297_EdwigeFenech_23_f.jpg,1,0.61,0.52,0.4,0.43,1,0.58,0.51
6780_RowanAtkinson_28_m.jpg,1,0.47,0.6,0.45,0.15,1,0.31,0.33
2694_JohnCleese_64_m.jpg,1,0.39,0.52,0.47,0.04,1,0.17,0.31
15232_DebraPaget_30_f.jpg,1,0.41,0.54,0.41,0.38,1,0.54,0.28
3702_RingoStarr_48_m.jpg,0,0.55,0.49,0.43,0.54,0,0.68,0.33
3757_RutgerHauer_36_m.jpg,0,0.32,0.44,0.36,0.36,0,0.49,0.32
13987_GloriaSwanson_51_f.jpg,1,0.45,0.53,0.4,0.32,1,0.47,0.24
5767_BenGazzara_29_m.jpg,1,0.39,0.57,0.45,0.44,1,0.61,0.42
4909_RomanPolanski_54_m.jpg,0,0.3,0.49,0.43,0.4,0,0.56,0.36
1517_YannisRitsos_65_m.jpg,1,0.27,0.52,0.4,0.15,1,0.29,0.43
9105_LawrenceTierney_72_m.jpg,0,0.36,0.44,0.37,0.32,0,0.45,0.33
5628_PeterFalk_82_m.jpg,0,0.47,0.49,0.49,0.27,0,0.44,0.5
9087_LawrenceTierney_29_m.jpg,0,0.46,0.5,0.39,0.32,0,0.47,0.47
3506_MarisaPavan_57_m.jpg,0,0.45,0.47,0.42,0.5,0,0.64,0.38
8102_Konstantaras_54_m.jpg,1,0.36,0.6,0.45,0.33,1,0.51,0.33
8059_HorstBuchholz_61_m.jpg,0,0.48,0.5,0.43,0.58,0,0.72,0.32
16366_Dench_65_f.jpg,0,0.35,0.5,0.33,0.05,0,0.15,0.3
8220_RandolphScott_37_m.jpg,0,0.41,0.46,0.4,0.43,0,0.57,0.63
12557_AlikiBoug_34_f.jpg,1,0.5,0.51,0.36,0.39,1,0.53,0.73
8052_HorstBuchholz_42_m.jpg,1,0.51,0.59,0.46,0.58,1,0.74,0.35
9963_ElkeSommer_46_f.jpg,0,0.46,0.49,0.42,0.03,0,0.14,0.31
10785_OrnellaMuti_51_f.jpg,0,0.59,0.47,0.38,0.34,0,0.48,0.48
9656_BoDerek_41_f.jpg,1,0.51,0.65,0.51,0.5,1,0.69,0.67
15701_MargaretNolan_19_f.jpg,0,0.33,0.42,0.32,0.4,0,0.52,0.38
2200_NickNolte_51_m.jpg,0,0.44,0.34,0.29,0.36,0,0.46,0.29
707_ElVenizelos_45_m.jpg,1,0.48,0.54,0.39,0.13,1,0.27,0.4
11774_TildaSwinton_45_f.jpg,1,0.46,0.75,0.58,0.37,1,0.6,0.29
13021_GeraldineChaplin_27_f.jpg,0,0.37,0.38,0.28,0.19,0,0.28,0.42
12766_KathleenTurner_45_f.jpg,1,0.35,0.54,0.43,0.14,1,0.29,0.3
6683_PeterGraves_44_m.jpg,1,0.43,0.53,0.45,0.12,1,0.27,0.51
6167_DanaAndrews_81_m.jpg,1,0.47,0.56,0.58,0.39,1,0.59,0.68
8410_VictorMature_31_m.jpg,1,0.38,0.54,0.46,0.07,1,0.21,0.41
6264_DirkBogarde_72_m.jpg,1,0.59,0.62,0.61,0.46,1,0.67,0.57
4462_WilliamDafoe_29_m.jpg,0,0.59,0.45,0.34,0.32,0,0.45,0.43
14720_MarleneDietrich_36_f.jpg,0,0.31,0.47,0.41,0.13,0,0.26,0.48
854_mahatmagandhi_30_m.jpg,0,0.38,0.44,0.3,0.33,0,0.44,0.32
10554_JoanCollins_77_f.jpg,1,0.46,0.65,0.64,0.39,1,0.62,0.56
8577_CliffRobertson_66_m.jpg,1,0.59,0.59,0.48,0.54,1,0.71,0.48
9341_GeorgesMarchal_41_m.jpg,1,0.41,0.51,0.43,0.32,1,0.48,0.36
12618_HedyLamarr_18_f.jpg,1,0.42,0.55,0.43,0.36,1,0.52,0.59
6971_CharlesBoyer_57_m.jpg,1,0.46,0.55,0.47,0.29,1,0.46,0.39
1675_BobDylan_48_m.jpg,1,0.44,0.54,0.45,0.17,1,0.33,0.38
560_MargaretThatcher_57_f.jpg,1,0.39,0.64,0.47,0.41,1,0.59,0.38
8174_PatrickSwayze_45_m.jpg,1,0.56,0.63,0.51,0.35,1,0.55,0.52
12161_FrancescaAnnis_68_f.jpg,1,0.63,0.54,0.48,0.39,1,0.57,0.66
3284_IanMcKellen_46_m.jpg,0,0.39,0.49,0.35,0.32,0,0.46,0.36
9099_LawrenceTierney_76_m.jpg,0,0.39,0.43,0.33,0.24,0,0.36,0.39
15014_AnnMiller_28_f.jpg,0,0.37,0.45,0.35,0.65,0,0.75,0.3
15492_JeanetteMacDonald_57_f.jpg,1,0.36,0.57,0.44,0.6,1,0.75,0.68
13191_MichellePfeiffer_32_f.jpg,1,0.36,0.6,0.48,0.5,1,0.67,0.68
961_Gaddafi_68_m.jpg,0,0.42,0.49,0.33,0.23,0,0.36,0.38
3589_MichaelYork_61_m.jpg,0,0.5,0.5,0.43,0.38,0,0.54,0.5
2353_AbeVigoda_86_m.jpg,1,0.38,0.56,0.55,0.12,1,0.3,0.29
2740_KevinBacon_55_m.jpg,0,0.66,0.32,0.26,0.17,0,0.24,0.33
4067_ClintWalker_44_m.jpg,0,0.42,0.5,0.44,0.08,0,0.21,0.37
9296_BurtLancaster_51_m.jpg,1,0.36,0.56,0.42,0.22,1,0.38,0.4
16164_SidneyPoitier_62_m.jpg,1,0.54,0.55,0.51,0.31,1,0.5,0.38
4750_MichelPiccoli_45_m.jpg,1,0.49,0.61,0.53,0.0,1,0.15,0.36
3290_IanMcKellen_67_m.jpg,0,0.43,0.33,0.29,0.26,0,0.35,0.34
5232_DavidMcCallum_56_m.jpg,1,0.55,0.6,0.52,0.1,1,0.27,0.36
3925_TommySands_25_m.jpg,1,0.37,0.51,0.39,0.05,1,0.16,0.31
11910_BeaArthur_71_f.jpg,1,0.57,0.56,0.51,0.41,1,0.6,0.66
11470_JuliaRoberts_43_f.jpg,1,0.62,0.61,0.48,0.42,1,0.6,0.4
11564_LaurenBacall_27_f.jpg,0,0.38,0.5,0.27,0.17,0,0.27,0.35
13356_BetteDavis_42_f.jpg,1,0.37,0.62,0.5,0.39,1,0.58,0.48
1966_JamesBest_76_m.jpg,0,0.47,0.49,0.46,0.6,0,0.74,0.4
3498_MarisaPavan_36_m.jpg,0,0.35,0.5,0.42,0.22,0,0.37,0.32
3961_BrianDennehy_63_m.jpg,1,0.64,0.61,0.54,0.41,1,0.61,0.37
9189_RichardBurton_30_m.jpg,1,0.65,0.65,0.49,0.53,1,0.71,0.41
1052_EdwardTeller_40_m.jpg,1,0.51,0.64,0.36,0.6,1,0.73,0.61
5611_PeterFalk_55_m.jpg,1,0.62,0.53,0.48,0.32,1,0.5,0.57
8812_AnthonyPerkins_56_m.jpg,0,0.37,0.48,0.41,0.08,0,0.2,0.45
197_JhonLenon_30_m.jpg,1,0.41,0.53,0.39,0.31,1,0.46,0.28
6189_DickieMoore_8_m.jpg,0,0.43,0.39,0.33,0.32,0,0.44,0.39
2237_RayLiotta_46_m.jpg,1,0.65,0.7,0.57,0.48,1,0.69,0.26
9381_SteveMcQueen_26_m.jpg,0,0.31,0.5,0.38,0.19,0,0.33,0.55
10795_PeggyLipton_19_f.jpg,1,0.43,0.59,0.47,0.65,1,0.8,0.38
1764_TomHanks_30_m.jpg,1,0.34,0.51,0.39,0.0,1,0.1,0.33
143_PaulmcCartney_27_m.jpg,1,0.41,0.51,0.35,0.39,1,0.53,0.37
14265_JanetGaynor_25_f.jpg,1,0.53,0.67,0.44,0.65,1,0.8,0.78
13643_JuneAllyson_31_f.jpg,0,0.49,0.46,0.38,0.03,0,0.13,0.42
14666_ClaudetteColbert_29_f.jpg,1,0.29,0.64,0.48,0.23,1,0.41,0.31
1462_RabindranathTagore_74_m.jpg,0,0.39,0.48,0.32,0.46,0,0.58,0.35
11190_MonicaVitti_37_f.jpg,1,0.32,0.55,0.44,0.43,1,0.59,0.28
1067_FlemingAlex_73_m.jpg,1,0.48,0.6,0.41,0.27,1,0.43,0.35
6515_JohnnyCash_69_m.jpg,0,0.49,0.45,0.41,0.11,0,0.24,0.67
577_MargaretThatcher_59_f.jpg,1,0.41,0.59,0.41,0.27,1,0.43,0.3
13632_JessicaTandy_82_f.jpg,1,0.48,0.54,0.52,0.54,1,0.71,0.4
963_Gaddafi_52_m.jpg,1,0.51,0.54,0.38,0.23,1,0.38,0.3
4331_MichaelPalin_61_m.jpg,0,0.32,0.45,0.39,0.38,0,0.52,0.36
10267_LivUllmann_71_f.jpg,1,0.69,0.54,0.49,0.07,1,0.22,0.55
7730_VincentPrice_53_m.jpg,1,0.39,0.6,0.52,0.37,1,0.56,0.38
1338_Soljenitsyne_60_m.jpg,1,0.42,0.52,0.36,0.23,1,0.37,0.51
5727_TommyLeeJones_24_m.jpg,0,0.39,0.48,0.37,0.41,0,0.55,0.32
4334_MichaelPalin_67_m.jpg,0,0.44,0.46,0.42,0.09,0,0.22,0.27
7273_LeifErickson_25_m.jpg,1,0.49,0.58,0.45,0.19,1,0.36,0.41
13184_MichellePfeiffer_17_f.jpg,1,0.46,0.56,0.43,0.18,1,0.34,0.34
11378_ZsaZsaGabor_50_f.jpg,0,0.37,0.47,0.44,0.26,0,0.42,0.39
15001_AnnMiller_15_f.jpg,0,0.38,0.39,0.31,0.05,0,0.13,0.38
15102_BonnieHunt_46_f.jpg,1,0.52,0.65,0.52,0.76,1,0.9,0.78
5828_FrancesDee_41_m.jpg,1,0.27,0.52,0.38,0.07,1,0.19,0.28
12905_RuthGordon_86_f.jpg,0,0.38,0.47,0.47,0.41,0,0.57,0.48
2053_JonVoight_35_m.jpg,0,0.3,0.35,0.32,0.11,0,0.2,0.36
12473_AnnaMassey_52_f.jpg,1,0.43,0.55,0.48,0.15,1,0.31,0.54
13832_VanessaRedgrave_68_f.jpg,0,0.33,0.4,0.36,0.26,0,0.38,0.37
322_MichaelBloomberg_70_m.jpg,1,0.5,0.61,0.49,0.13,1,0.3,0.47
5146_BobHope_29_m.jpg,1,0.48,0.52,0.4,0.14,1,0.28,0.52
4505_CarlosSantana_31_m.jpg,0,0.34,0.49,0.34,0.03,0,0.12,0.31
13256_ShirleyMacLaine_52_f.jpg,0,0.45,0.5,0.39,0.04,0,0.15,0.35
13633_JessicaTandy_83_f.jpg,1,0.53,0.54,0.53,0.25,1,0.44,0.32
6725_RexHarrison_69_m.jpg,1,0.45,0.56,0.44,0.31,1,0.48,0.29
7198_JohnWayne_67_m.jpg,0,0.51,0.48,0.39,0.38,0,0.52,0.36
8819_ArnoldSchwarzenegger_22_m.jpg,0,0.33,0.31,0.25,0.1,0,0.16,0.29
15867_StВphaneAudran_39_f.jpg,0,0.33,0.38,0.33,0.0,0,0.06,0.29
715_RonaldReagan_53_m.jpg,1,0.49,0.51,0.35,0.6,1,0.71,0.35
13213_RoyScheider_33_f.jpg,1,0.34,0.6,0.54,0.21,1,0.4,0.34
6106_CaryGrant_45_m.jpg,1,0.57,0.56,0.39,0.38,1,0.53,0.46
9823_JudyDavis_24_f.jpg,0,0.54,0.47,0.36,0.04,0,0.14,0.4
8617_FrankSinatra_55_m.jpg,1,0.45,0.53,0.32,0.46,1,0.59,0.45
1570_IanHolm_54_m.jpg,1,0.6,0.58,0.52,0.45,1,0.64,0.29
8354_SimonMacCorkindale_31_m.jpg,1,0.47,0.53,0.43,0.23,1,0.39,0.6
3170_DerekJacobi_41_m.jpg,1,0.53,0.61,0.55,0.45,1,0.65,0.36
9517_CHARLIERUGGLES_62_m.jpg,0,0.55,0.49,0.44,0.13,0,0.27,0.32
4514_CarlosSantana_58_m.jpg,1,0.36,0.52,0.42,0.41,1,0.57,0.3
13980_GloriaSwanson_19_f.jpg,0,0.38,0.48,0.37,0.41,0,0.55,0.28
10948_DaliahLavi_33_f.jpg,0,0.36,0.48,0.4,0.15,0,0.28,0.39
8875_CharltonHeaston_61_m.jpg,1,0.45,0.54,0.43,0.48,1,0.64,0.33
9886_LauraDern_36_f.jpg,1,0.52,0.62,0.47,0.14,1,0.31,0.23
10197_JulieAdams_35_f.jpg,1,0.42,0.57,0.52,0.58,1,0.75,0.64
5106_AnthonyHopkins_64_m.jpg,1,0.3,0.56,0.47,0.18,1,0.35,0.39
10751_MerylStreep_64_f.jpg,1,0.37,0.53,0.48,0.04,1,0.18,0.3
13515_GladysCooper_83_f.jpg,0,0.41,0.42,0.27,0.33,0,0.43,0.33
15678_KathrynGrayson_34_f.jpg,1,0.43,0.56,0.48,0.19,1,0.36,0.31
3299_JackColeman_31_m.jpg,1,0.46,0.56,0.46,0.15,1,0.31,0.42
14004_GloriaSwanson_46_f.jpg,0,0.45,0.49,0.32,0.41,0,0.54,0.47
